"","YEAR","Stock","Lat_mean","Lon_mean","Lat_rotated","Lon_rotated","along_mean","cross_mean","Distance","Max_Lat","Min_Lat","mDepth","mSST","mBT","STRAT_BIOMASS"
"1521",1970,"163",41.182201,-68.521899,41.042487,-68.174109,923.23023,-83.997846,898.868543570542,42.15,39.966667,73.5080218135326,13.4153862830906,10.1923053357726,0.167168858035897
"1522",1971,"163",41.215532,-68.566055,41.123807,-68.229711,920.43675,-94.586211,902.183805293741,42.2,39.583333,63.7457760271689,15.4068847547092,11.5165548314956,0.0990502924151768
"1523",1972,"163",41.171959,-68.938821,41.052227,-68.747154,881.30529,-99.004472,867.057789503598,43.916667,39.85,68.0789878552481,13.4009911995445,11.0939260190908,0.13553514121241
"1524",1973,"163",41.520458,-68.05823,41.377157,-67.794998,968.70856,-109.37458,947.692931119015,44.283333,40.216667,72.883889370445,13.3571981299005,11.5620651989579,0.113582216253296
"1525",1974,"163",41.321941,-68.003157,41.16381,-67.735791,966.34723,-86.561116,934.31786591619,42.433333,40.366667,74.9865855232779,13.2890048700338,10.8040880748248,0.0670852295509173
"1526",1975,"163",41.374314,-67.670448,41.190717,-67.513232,997.48303,-80.379379,949.764737163221,42.7,40.466667,78.0003577071553,13.2616077238863,9.97706328266779,0.104716615276123
"1527",1976,"163",41.408914,-67.902913,41.219769,-67.631217,982.86351,-88.188735,944.926586253644,42.533333,40.316667,74.4505710668774,12.7669381597788,11.7619759816355,0.0748464341291609
"1528",1977,"163",41.574249,-67.979562,41.384707,-67.721143,981.02597,-108.8765,952.59757591878,44.316667,38.933333,74.1045279829332,11.6277999486592,10.5155739099535,0.107652322208429
"1529",1978,"163",41.542146,-68.01573,41.342511,-67.782073,969.83978,-105.33339,945.683320223217,44.366667,39.35,77.6840999010658,12.8675525734587,9.9215993651995,0.116096477420294
"1530",1979,"163",41.469511,-68.581228,41.324,-68.423584,913.07351,-120.46224,907.649548796242,43.983333,39.8,70.8734100978706,12.8769227672025,11.0811072434602,0.101786858642806
"1531",1980,"163",41.618008,-67.80852,41.373091,-67.61542,996.24082,-101.5598,957.880851060965,43.983333,39.016667,83.2885870766379,12.6815759901042,11.0242856988919,0.109572148811294
"1532",1981,"163",41.531922,-68.216594,41.396814,-67.857892,961.44489,-113.83787,945.625003430288,43.933333,38.616667,85.3582282290532,12.3703242660177,9.79094648791752,0.116830756845657
"1533",1982,"163",41.318639,-68.819507,41.191214,-68.582868,897.05693,-110.94605,887.759680080058,44.233333,39,79.8824225848717,13.3561149959908,10.470942368188,0.131428152657778
"1534",1983,"163",41.537602,-69.076367,41.401269,-69.144892,857.79138,-147.07463,875.803694630514,43.433333,39.083333,73.0750978684233,13.6348703472068,10.0244682295978,0.0787717180646468
"1535",1984,"163",41.606143,-68.861519,41.490844,-68.816606,889.22812,-147.71001,900.607654170179,44.266667,39.633333,78.2083870104106,13.6161883328212,9.96802503760026,0.076053073914541
"1536",1985,"163",41.833347,-68.453885,41.68742,-68.302129,927.91043,-156.3495,944.788375695707,44.1,38.633333,90.3467444787989,13.9428464267745,10.133570601759,0.0687832299553739
"1537",1986,"163",41.920612,-67.862515,41.664859,-67.759001,1002.2294,-136.8918,972.963403154403,44.166667,40.55,92.6280260483526,12.1986931819474,10.4338975711671,0.0734814000833514
"1538",1987,"163",41.766039,-67.742487,41.529587,-67.617426,1012.4483,-116.39195,970.176972370084,44.3,40.483333,85.6980133313246,12.635136880923,9.20956184915906,0.0966229120269708
"1539",1988,"163",41.618415,-68.44873,41.435178,-68.258942,927.02953,-127.29563,926.02648832611,44.25,39.55,82.68923301031,12.8265909311184,9.34315991657853,0.0837312994519312
"1540",1989,"163",41.672575,-68.310311,41.521112,-67.961723,954.13877,-129.22765,949.766539715535,44.3,40.183333,86.1066920329658,13.3994149446173,9.49306098997673,0.11969672586997
"1541",1990,"163",41.758023,-67.999512,41.530378,-67.7631,985.58964,-123.33967,961.832917503146,44.35,39.716667,84.5812791647211,12.9855972282881,9.09305061797114,0.0810716580639445
"1542",1991,"163",41.674974,-68.077843,41.488859,-67.870737,964.40343,-123.63167,952.31379612627,44.416667,40.483333,91.9262263505824,14.2067186278701,9.19110209010876,0.0915594181931167
"1543",1992,"163",41.934139,-68.225423,41.723612,-67.924627,969.4411,-150.59371,968.49054497404,44.1,40.733333,90.2110888590489,13.1580804109277,8.59376889527743,0.094058116625089
"1544",1993,"163",41.97362,-67.991982,41.691178,-67.822449,991.03314,-142.41994,971.532176389809,44.35,40.716667,87.9075088600662,13.3715832024047,9.67036402447047,0.0775032407306125
"1545",1994,"163",41.721784,-68.052397,41.512199,-67.802702,975.86597,-123.86732,958.094746786949,44.166667,40.683333,84.8181048392171,13.5756948059662,10.9409593503053,0.0962396461788385
"1546",1995,"163",41.969308,-68.316954,41.75819,-67.998951,958.88046,-155.05511,967.250008421764,44.333333,40.4,92.4042818373847,14.5352095222364,9.37429941432092,0.087237923883119
"1547",1996,"163",41.744204,-67.835927,41.500581,-67.660996,1002.0129,-116.98554,965.332845448341,44.433333,40.35,82.8905890847462,12.5433889235812,8.87774203521701,0.108574358369138
"1548",1997,"163",41.865926,-68.276265,41.739298,-67.887936,977.93283,-149.04568,971.826723503725,44.266667,39.683333,86.811845510577,13.4917954841887,9.69921169243993,0.105403216848444
"1549",1998,"163",41.746855,-68.080911,41.567707,-67.866208,969.92431,-131.63356,958.975873965293,44.333333,40.683333,75.8582373325758,12.1515524386638,9.13071298176946,0.114665600940321
"1550",1999,"163",41.912039,-68.398561,41.764002,-68.207732,937.33378,-161.04317,956.356769582443,44.312667,40.071833,82.7540449373063,13.1286048273152,10.8333835244777,0.118737427754915
"1551",2000,"163",41.731114,-67.926606,41.535128,-67.753958,987.86356,-123.00032,962.740604016526,44.274667,40.391167,83.9618160612908,14.7920511784917,10.3771030881993,0.12163731061324
"1552",2001,"163",41.733781,-67.923224,41.566848,-67.735953,995.51188,-125.40494,966.331789427926,44.352715,40.4001,79.1316894682973,15.425934060226,10.3289692855424,0.103416468571178
"1553",2002,"163",41.739593,-68.106123,41.529378,-67.80983,976.95716,-126.08344,959.075183009852,44.188,40.479333,74.631116695143,15.62014211842,11.546223043547,0.108468576118818
"1554",2003,"163",41.642964,-68.319449,41.534821,-68.06088,945.88937,-133.1447,945.312379153496,44.154333,40.317667,73.7645203877427,14.8895249606996,9.70666765574785,0.0814085422391978
"1555",2004,"163",41.695835,-67.948207,41.467667,-67.72053,989.14657,-116.30735,959.250123580842,44.238062,39.108527,77.5882440948199,14.1930666238342,9.07080886527731,0.0778063110908884
"1556",2005,"163",41.580339,-68.3545,41.468623,-67.944979,954.54684,-124.34517,946.438066268259,44.181867,39.312517,69.4518334645346,15.6328913292131,10.6903006953707,0.0801143667953046
"1557",2006,"163",41.629972,-68.096693,41.461482,-67.899887,960.72714,-122.00453,948.430392682032,44.056362,40.183853,79.5899816550288,14.849431184917,9.9825048561279,0.0764579053914184
"1558",2007,"163",41.583554,-67.678635,41.395141,-67.539288,1010.4476,-100.57734,964.110235473769,44.025922,40.564715,79.2459130219743,14.1363818134676,9.05141908252056,0.0714763892079756
"1559",2008,"163",41.759969,-68.220374,41.561208,-67.953297,957.78155,-133.85896,953.52217201165,44.346035,40.406382,73.3936792495832,13.3195608831843,8.96316078420072,0.0862979396916409
"1560",2009,"163",41.745334,-67.985001,41.602588,-67.78742,987.47001,-131.50752,966.287023368192,44.166618,40.433878,72.3457211542301,11.938431560126,11.1796082739084,0.0895448664467191
"1561",2010,"163",41.811105,-68.174311,41.568071,-67.814121,977.91892,-130.14548,961.965432303679,44.256413,39.536828,81.4965274908745,12.2378790717495,10.5622304226945,0.0465133385987777
"1562",2011,"163",41.60491,-68.247336,41.463339,-67.966094,952.27304,-123.32225,944.807276576137,44.274113,40.278032,77.0839412521373,14.7721811011968,11.5064675158719,0.0701082385790642
"1563",2012,"163",41.849497,-68.369769,41.688376,-67.9756,959.68893,-148.72211,962.744673844867,44.328467,40.722567,87.3383159038545,15.342688915329,11.1337973764708,0.0432427737290566
"1564",2013,"163",41.848766,-68.029167,41.610746,-67.81173,984.12582,-133.80924,965.569616697309,44.350882,40.536742,78.9924681659885,13.1131816996451,11.1307305645368,0.0508905746693386
"1565",1968,"164",41.528698,-68.518426,41.494195,-68.074485,943.40217,-129.68242,941.206917672086,43.75,39.1,80.7673908334945,12.2337357598223,9.82131502386889,0.0436255687943475
"1566",1969,"164",41.308954,-67.888759,41.090119,-67.552894,986.41155,-72.350628,939.631927522759,42.116667,39.266667,90.4812025850697,12.2616393942472,10.0858863900474,0.029680574763202
"1567",1970,"164",41.348614,-67.838256,41.20277,-67.623393,982.62387,-85.765795,944.071310768051,43.616667,39.75,95.0254334795629,12.6275649308747,9.49643852764683,0.0481520484399001
"1568",1971,"164",41.316775,-68.510044,41.259544,-68.207129,927.24642,-107.50406,914.497248124818,43.866667,40.35,76.8861198275171,15.234547719522,9.77076389452133,0.0226861892495964
"1569",1972,"164",41.362479,-68.465653,41.208643,-68.353429,913.90191,-106.90737,902.039393816439,42.316667,40.233333,72.747826372409,11.9336503707871,10.5228538686527,0.0473139973494138
"1570",1973,"164",41.744119,-68.299348,41.587472,-68.076712,945.62549,-139.3004,948.775544871884,44.233333,40.383333,79.345822518608,12.4402659625704,10.6999426699619,0.0407121286445275
"1571",1974,"164",41.714072,-68.528573,41.538121,-68.387618,920.15094,-141.60579,927.554349132447,43.333333,40.716667,70.1513711126,12.2128433112874,10.5805056209479,0.0172088178184586
"1572",1975,"164",41.579715,-68.00914,41.377157,-67.794998,970.67399,-110.97184,947.692931119015,43.5,39.35,91.6948778613408,13.5656821565774,9.71092737177362,0.047996120867161
"1573",1976,"164",41.64297,-67.748004,41.430919,-67.590964,1005.7163,-105.42883,963.884234750129,43.616667,40.3,79.5208963473716,12.1961436704687,11.3679084413794,0.0421305193609073
"1574",1977,"164",41.893409,-68.571893,41.728748,-68.283694,930.65695,-160.00001,949.280061424595,44.316667,38.716667,74.7652753813854,10.6465069463744,9.79748686388811,0.043932353596779
"1575",1978,"164",42.152091,-68.420594,41.932724,-68.057438,960.41331,-175.15165,978.71484127532,44.366667,40.3,85.1205943424238,11.9974234599808,8.98730211050633,0.0586412261387063
"1576",1979,"164",41.802441,-68.893149,41.659861,-68.675566,901.98879,-162.33915,922.605955635722,43.983333,38.85,72.7433271357402,12.1892565507266,10.2257101885837,0.0492739313450556
"1577",1980,"164",41.956206,-69.313704,41.840637,-69.003754,884.13289,-190.83621,921.828042628502,43.983333,38.433333,77.4778594327014,11.503367472127,9.74671273908165,0.062560251038336
"1578",1981,"164",41.883034,-68.952552,41.801193,-68.467985,918.19054,-171.47672,945.672938133021,43.933333,39.266667,84.0059892492635,11.9716370488594,9.62509725905038,0.0998634705192725
"1579",1982,"164",41.361289,-69.641041,41.353191,-69.480399,818.77983,-151.48726,854.670866637898,43.7,39.083333,65.0060338280046,13.4452580684795,10.9105118868888,0.0672072622756381
"1580",1983,"164",41.972298,-69.627561,41.914813,-69.496446,838.23136,-211.38542,905.019186046588,44.233333,38.883333,80.3521144173571,12.7478722364667,9.68186147286662,0.0677784036150059
"1581",1984,"164",42.088082,-69.052996,41.940695,-68.914245,891.86727,-198.56197,935.180345113442,44.116667,39.883333,84.8123327645877,12.9475275848573,10.0887150208507,0.0520433193297362
"1582",1985,"164",42.147594,-69.2992,42.045106,-69.163649,877.48958,-216.62002,932.531618292265,43.95,38.633333,84.977589726852,13.5372339249355,10.2089105642462,0.0563806114319183
"1583",1986,"164",42.07663,-68.343154,41.91527,-68.051582,959.62271,-174.47255,977.55555630559,43.916667,40.55,85.1127689135603,11.9877930778793,10.7454562050892,0.04642102705477
"1584",1987,"164",41.906993,-68.11839,41.708893,-67.865829,982.1505,-146.6326,970.554212594852,44.133333,40.416667,80.5894727367323,12.1613143802134,8.72992430445844,0.0782948106439893
"1585",1988,"164",42.18648,-68.625865,42.038505,-68.237094,942.60826,-191.29586,978.205471155537,44.25,39.933333,95.71257701098,11.9924793406662,8.5186968320488,0.104574509227387
"1586",1989,"164",42.162202,-68.527517,42.045537,-68.067239,965.37904,-188.62731,987.765265013002,43.966667,39.566667,90.9139548111173,12.3616968580655,9.52586502549394,0.09385569005785
"1587",1990,"164",41.973258,-68.723711,41.863102,-68.353995,929.25525,-176.20682,956.990858958819,44.35,38.716667,95.278637652954,13.7846752305542,8.82649389255746,0.0658211676375169
"1588",1991,"164",41.894196,-68.645094,41.751319,-68.352561,927.04219,-164.32093,947.507886103818,44.416667,39.75,90.1302930241559,14.139437080231,9.77071698062209,0.078221679097211
"1589",1992,"164",42.189707,-68.529174,42.01384,-68.182185,946.92999,-187.75239,978.972914595112,44.1,40.783333,89.3753349315178,12.6467618935804,9.09074578739705,0.0737320838539625
"1590",1993,"164",42.122075,-68.722893,42.018876,-68.161641,951.59334,-187.22857,980.488330473285,44.066667,39.533333,103.398256262292,13.3996481567221,8.35360430214227,0.0555294513417198
"1591",1994,"164",41.943978,-68.495933,41.792688,-68.163487,942.20074,-164.48483,961.168747206892,44.166667,40.683333,75.1394952183417,13.3223055514271,10.9770285235306,0.0412991082270985
"1592",1995,"164",42.083344,-68.628294,41.933154,-68.205513,943.1444,-180.54413,970.839897238874,43.916667,40.216667,77.307365144106,15.0517166554448,10.5421056617492,0.0440167563352337
"1593",1996,"164",41.850138,-68.104054,41.70378,-67.837681,988.61442,-143.06458,971.710300574304,44.433333,40.483333,76.3830048528264,12.5946891241311,9.26163432092102,0.0632360663850548
"1594",1997,"164",41.828448,-68.603461,41.716932,-68.166905,940.61998,-156.71807,954.605608273054,44,39.983333,76.1473343797165,14.069738395253,10.5415565799163,0.0710911058807803
"1595",1998,"164",41.746914,-68.424222,41.576415,-68.125323,941.17093,-140.63603,945.159997239093,43.933333,38.716667,77.5149639128231,12.3811446318001,9.06632499448144,0.0882088787217113
"1596",1999,"164",42.16717,-69.04989,42.019636,-68.975859,891.61717,-208.58644,939.237650888495,44.312667,39.111667,87.68685025669,12.8045359312094,9.68741250831827,0.0713002950881134
"1597",2000,"164",41.971518,-68.473977,41.787191,-68.18773,939.70026,-164.29903,959.395418112271,44.254667,40.314167,89.8114200134954,14.3263028398491,9.46480172304802,0.064676766730256
"1598",2001,"164",41.777685,-68.841913,41.710821,-68.619884,906.51041,-166.85975,929.921931694636,44.024662,39.51852,77.436959120778,15.5154469121929,9.82415807382841,0.054199836366796
"1599",2002,"164",41.821197,-68.674451,41.650256,-68.387946,920.97302,-154.6864,937.018692463566,43.752833,39.935667,76.5958991363103,15.2677197167076,10.8598925688313,0.0749657114108855
"1600",2003,"164",41.771145,-68.444761,41.617104,-68.111083,944.30798,-144.63983,949.327243975229,44.179333,37.4725,73.6912121912646,13.9303070270078,9.58690773204615,0.0517970910740619
"1601",2004,"164",41.782647,-67.942411,41.545042,-67.735859,993.1416,-124.62771,964.57876805351,44.024505,40.490945,73.3438045729197,13.8024178451295,9.77353003856754,0.0556807973912293
"1602",2005,"164",41.790403,-68.589291,41.704896,-68.137267,943.24728,-153.92957,955.213070906161,44.181867,39.312517,77.7653423567454,14.5924030493233,10.1168538196559,0.0682542051986705
"1603",2006,"164",41.852743,-68.441752,41.711177,-68.27853,930.34568,-157.28382,948.070953321791,43.528155,40.677852,80.7015856998745,14.5442305589324,10.1887411727782,0.0585070612651611
"1604",2007,"164",41.695982,-67.938489,41.484532,-67.728883,987.29077,-118.91486,960.117485939546,43.846807,39.682947,83.1603992926829,14.0833333977607,8.98889544046861,0.0505856047773094
"1605",2008,"164",41.832599,-68.311523,41.658214,-67.947305,961.84509,-143.85087,961.828769925852,43.843328,39.394443,73.8152907856256,14.8712815816661,9.98605789566235,0.0735296317335904
"1606",2009,"164",41.903329,-68.41681,41.801055,-68.051258,954.92439,-161.74591,967.965676942193,44.161455,38.605435,78.542807949464,11.879625654658,10.7522347625983,0.0496806530812948
"1607",2010,"164",41.955209,-69.035837,41.825965,-68.768689,900.11602,-181.72921,932.302419159093,44.22922,37.607987,89.8805123391251,12.3394086236053,10.0549401922018,0.042554277961766
"1608",2011,"164",41.687922,-69.070962,41.549091,-69.092293,867.32125,-161.57069,891.505470329286,43.05325,38.640503,79.1701734111076,14.166045746003,10.4271960604222,0.0317081825304998
"1609",2012,"164",41.800121,-68.748664,41.693726,-68.187021,938.26085,-153.18023,951.561035214419,44.328467,39.463248,88.5194470505705,15.8973763721348,11.4583131919286,0.0390977360310247
"1610",2013,"164",42.085428,-68.460766,41.845363,-68.179236,942.05655,-169.83495,964.7751498715,44.228763,38.657257,74.5360231245359,12.4127941870942,10.9423850194421,0.0204160293295113
"1611",1968,"192",42.22476,-69.693804,42.164996,-69.772217,803.49273,-245.18797,916.112863949427,42.816667,41.55,108.579432685318,9.53640880333066,7.42103470384049,0.0248740277164977
"1612",1969,"192",44.2,-67.816667,44.184179,-67.844412,1218.9583,-308,1189.50073305979,44.2,44.2,113,9.7,9.2,0.00264175262294247
"1613",1970,"192",42.48875,-69.54178,42.41854,-69.736982,823.81397,-271.04271,941.727809908288,43.216667,41.1,120.959604523063,10.1614959194684,8.58120426260949,0.0163988907137605
"1614",1971,"192",42.175444,-69.835918,42.150482,-69.821975,769.95466,-245.63893,912.595790764584,42.683333,41.416667,115.594283302846,11.7940927071086,8.19406699607317,0.00945005489992426
"1615",1972,"192",41.857369,-69.864879,41.82704,-69.801505,771.69157,-210.86686,882.998131696706,42.633333,41.266667,60.6046121356861,11.4788141058452,9.74376925759927,0.0079523243738673
"1616",1973,"192",42.168602,-69.466054,42.027429,-69.642789,822.45712,-228.87811,908.841823871702,42.6,40.6,100.005070425426,11.2205152002931,8.54801227749154,0.0114743377429619
"1617",1974,"192",42.326797,-68.199994,41.954468,-68.049078,962.65828,-177.76348,981.003333768004,42.733333,41.95,91.0308590603919,12.1773223227521,8.92048413337199,0.0102391175078949
"1618",1975,"192",42.407696,-69.339672,42.24806,-69.465823,854.72312,-246.23204,937.369013190032,42.7,41.45,115.268775214809,12.8827826027794,7.92091865527033,0.0106853050787204
"1619",1976,"192",42.105326,-68.729446,41.986773,-68.560896,915.84123,-193.11998,956.98362315971,42.916667,41.3,97.5121528029621,10.8209746590893,9.85491422886595,0.0114937510869916
"1620",1977,"192",42.028421,-68.517198,41.762314,-68.388359,923.89922,-165.71238,946.540934539789,42.9,41.516667,82.0968066138431,10.5082808772571,8.77640597606007,0.00894962874494586
"1621",1978,"192",42.452919,-69.402404,42.251727,-69.587825,841.03529,-249.4836,932.320775104833,43.75,41.383333,94.8518893968928,11.2692185050785,7.34441766629159,0.0278859742673106
"1622",1979,"192",42.357824,-68.80371,42.162036,-68.615511,916.04896,-213.0617,969.678104749725,42.85,41.916667,129.471457214168,11.0934868987306,7.64592331535692,0.0157244578229482
"1623",1980,"192",42.810431,-69.27644,42.576591,-69.385284,873.25216,-278.2291,971.758767448633,43.616667,41.983333,109.451476474577,8.78628219193491,6.84332546285077,0.0163201571865003
"1624",1981,"192",42.204565,-69.820839,42.153561,-69.80423,783.11049,-246.05565,913.650113731315,42.783333,41.666667,99.465975298692,10.884332596416,7.37279181403833,0.0257228107078856
"1625",1982,"192",41.641743,-69.306057,41.516087,-69.504227,821.37532,-169.0733,868.184987768982,42.65,40.816667,82.3422571316259,11.6209725076142,9.24421931515482,0.0103946115786151
"1626",1983,"192",42.548895,-69.632262,42.407565,-69.708633,829.56451,-269.70491,941.877350832755,43.533333,41.533333,109.699744996331,10.751334899366,7.99038992939753,0.0246462967776964
"1627",1984,"192",42.827583,-68.668028,42.66741,-68.364211,949.25073,-262.90518,1027.07328320605,43.433333,41.7,137.813436077225,11.0573876020996,8.96370444501356,0.00672639217180913
"1628",1985,"192",42.921725,-69.046025,42.863748,-68.486313,942.70811,-285.10041,1038.9844855333,43.766667,40.983333,133.823139053963,11.0937784507403,8.3894979616202,0.0293754231301585
"1629",1986,"192",42.593379,-68.7552,42.51707,-68.263067,998.32504,-239.9348,1018.65204930735,43.733333,41.5,164.971186085584,11.6777107938564,7.42467853860525,0.0335226231350121
"1630",1987,"192",42.797175,-69.970017,42.759622,-69.938299,753.80693,-313.58043,966.457881617952,43.166667,42.533333,116.553031380459,11.2597428650975,6.06554441908415,0.00619854150691196
"1631",1988,"192",42.351955,-69.782832,42.243125,-69.815384,783.26997,-256.49393,921.686845003641,42.866667,41.4,100.13615447764,12.6483828604952,6.41933684632414,0.0173442160381559
"1632",1989,"192",42.701891,-69.84166,42.621123,-69.827431,815.83901,-296.48454,957.442210422843,43.45,41.833333,101.972033037171,11.226851910831,6.49220660000964,0.0108113211429978
"1633",1990,"192",41.92976,-68.835692,41.798153,-68.648737,906.42573,-176.26935,936.006056289112,42.633333,41.366667,86.5938206328181,12.8,9.3,0.0118139919322144
"1634",1991,"192",42.444238,-69.281836,42.317701,-69.490295,856.08671,-254.04154,942.808391175275,43.383333,42,137.198661766693,12.6738478039424,6.86695275505044,0.0240887962511756
"1635",1992,"192",42.439308,-69.601279,42.31475,-69.773524,812.55513,-261.22106,930.285868764286,42.883333,41.333333,103.384656607635,11.3767559605372,7.03117585937041,0.0161592558512407
"1636",1993,"192",42.284368,-69.690587,42.214773,-69.721939,815.2134,-250.33939,922.99724521724,43.016667,41.55,105.298798801688,12.070102473563,6.3548111637994,0.0173110376728616
"1637",1994,"192",42.604371,-69.818134,42.547642,-69.853426,783.21314,-289.12947,949.294063761068,43.216667,42.083333,115.469094270749,12.5042720053371,8.78879002236093,0.015784706977579
"1638",1995,"192",42.280157,-68.482103,42.041602,-68.079102,962.81552,-187.9433,986.799910794711,43.266667,41.6,120.307285728983,13.4316778587351,7.59383336529677,0.0211332943825377
"1639",1996,"192",42.712397,-69.130983,42.658033,-68.401493,944.44095,-262.24111,1024.42855266396,43,42.433333,135.663647938948,10.9462326483736,8.11205552520435,0.00507946407454135
"1640",1997,"192",42.533552,-69.494751,42.421799,-69.725403,827.22075,-272.98389,942.526460522042,42.9,41.983333,159.747188709827,12.3722592714465,7.11846980208575,0.0146050574213113
"1641",1998,"192",42.672565,-69.218943,42.527933,-69.626432,848.01831,-280.80422,956.821561102269,42.816667,42.566667,134.884874462954,11.5174299370493,7.58471828931147,0.00396440854920263
"1642",1999,"192",42.840762,-69.794431,42.797307,-69.813829,831.66343,-314.06909,975.043797188575,43.560167,42.2765,109.550631958287,10.9019677538904,6.97324944850673,0.0118768096864421
"1643",2000,"192",42.533667,-70.014333,42.525423,-70.01072,744.89504,-288,940.802772650297,42.533667,42.533667,138,12.3,7,0.00195417317313552
"1644",2001,"192",43.019745,-69.227341,42.951986,-68.437612,951.80823,-293.24743,1049.29717792773,44.024662,42.113068,94.4322145001763,11.4502838884732,7.51510526719431,0.00959366617817349
"1645",2002,"192",41.876509,-69.674247,41.838338,-69.733208,797.34368,-209.36135,887.121260170087,42.718167,41.363333,91.6523496304038,14.141107987489,8.19966076179943,0.005345710478159
"1646",2003,"192",42.885203,-69.953211,42.853225,-69.920638,793.65638,-323.36258,976.282868208573,43.1325,42.651833,100.108857174481,11.3041266659288,6.63898179821562,0.00667650806370702
"1647",2004,"192",42.876078,-69.918021,42.81444,-69.878195,762.79318,-319.99532,974.161111597429,43.099918,41.971295,129.10693183611,11.1542140140201,6.27346703955241,0.00193819262390027
"1648",2005,"192",42.690239,-69.430389,42.449714,-69.695606,833.96633,-274.65083,946.445597361589,43.068583,41.931817,146.342478350722,11.2880794989178,6.67750019026598,0.00264281210680859
"1649",2006,"192",42.99686,-69.77066,42.958342,-69.853413,834.38343,-331.31006,989.165671342643,43.163725,42.561443,90.1030465804933,12.6055426833099,9.06451684937674,0.000283736793649708
"1650",2007,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1651",2008,"192",42.678268,-69.915391,42.623456,-69.880334,798.71364,-298.43846,955.531005077685,43.172645,42.312393,69.4965036313557,NA,NA,0.00970203569278698
"1652",2009,"192",42.209521,-69.314638,42.185602,-69.346663,864.06521,-235.44095,936.92881834803,43.006878,41.99215,108.920076439132,10.7930102478988,7.21972794712572,0.00468084087409402
"1653",2010,"192",41.780124,-69.461213,41.720086,-69.594425,817.03439,-194.40287,882.529320662549,42.330238,41.432162,124.391407331913,10.7598713145702,7.93084141972096,0.00781790660769205
"1654",2011,"192",42.030797,-69.202179,41.854543,-69.438901,843.20274,-204.20093,902.147173451155,42.85866,41.137282,76.2815762419788,13.3608166289447,9.53780694914163,0.00729189115414715
"1655",2012,"192",41.553841,-69.05094,41.538425,-69.061623,869.4625,-160.76946,892.118111099049,41.856543,41.152358,133.629180895341,17.1817224119379,8.33786769552698,0.00448510423738485
"1656",2013,"192",42.488485,-69.153567,42.12484,-69.563584,837.65525,-236.92634,921.488148877964,42.686557,41.860705,99.1951729359359,10.5183382108712,8.51788736850517,0.00133037861807077
"1657",1968,"193",40.754408,-70.372119,40.780534,-69.997212,743.93674,-93.255112,777.692120439673,44.266667,38.683333,86.5730937362235,14.829671516498,10.4095987306061,0.0385988249865911
"1658",1969,"193",40.806163,-70.397997,40.79895,-69.91017,753.48787,-96.719388,783.682401582418,44.2,39.266667,78.9613689234653,14.8609066301905,10.4591461972684,0.0244579434442702
"1659",1970,"193",40.982267,-70.357116,40.890327,-69.808797,762.97264,-105.50157,796.924359409433,43.95,40.016667,80.4732044130629,14.242547215219,9.51851413548227,0.0239756319853702
"1660",1971,"193",40.699674,-70.073184,40.79989,-69.830309,761.57026,-95.661382,787.787581677721,42.2,38.15,96.150964080892,17.0186019077976,8.57651199475896,0.00958451726248555
"1661",1972,"193",41.203147,-69.651381,41.099616,-69.540743,804.10922,-126.06236,829.044079483373,42.25,38.516667,67.7576464068574,13.3967459223587,10.4593004744866,0.0349483970726006
"1662",1973,"193",41.265097,-69.614131,41.08452,-69.344323,825.86663,-119.71091,837.773910556887,44.283333,39.933333,70.3068232780648,14.3917468497789,10.1592454562261,0.0264835299888907
"1663",1974,"193",42.212812,-69.173026,42.101798,-68.634069,915.46492,-208.35982,963.415880075694,44.183333,41.1,53.1655300327194,11.0028565214387,11.0166696172697,0.00547194253082986
"1664",1975,"193",41.917688,-67.677016,41.523872,-67.625142,1010.2324,-116.30755,969.273008963857,42.433333,40.95,113.664911175833,12.9988815975895,9.00370764108439,0.0180674597736416
"1665",1976,"193",41.499009,-69.028394,41.285096,-68.80219,883.11772,-126.10273,883.707531233226,43.833333,40.3,71.3594449269291,12.6373846332537,10.571526323602,0.0180376668636083
"1666",1977,"193",41.801009,-69.25531,41.604775,-69.377575,841.7849,-176.38416,882.339323430732,44.016667,40.316667,77.2129460465637,11.038967347645,9.84469418940435,0.0329512704489592
"1667",1978,"193",42.370621,-68.578472,42.115122,-68.091923,963.86114,-196.88335,992.404568715076,44.366667,39.4,92.7321570830594,11.9011101235061,8.70690076405031,0.0251941987812508
"1668",1979,"193",41.373946,-70.018614,41.274385,-69.708508,781.89811,-148.12827,836.405943094195,44.15,39.2,75.7878213708974,12.7227146560572,9.6663848658131,0.0379036208265619
"1669",1980,"193",41.43649,-70.06786,41.339886,-69.824827,764.49999,-156.62321,836.802381907069,43.983333,38.433333,91.1786003005847,12.8286679510449,9.32442900056414,0.0481875207322184
"1670",1981,"193",41.593095,-69.432608,41.392677,-69.391766,832.08426,-154.07003,862.596526178291,44.316667,38.616667,84.1570831506123,12.0954247711315,8.67391517687807,0.039342699972352
"1671",1982,"193",40.772668,-70.080257,40.745936,-69.828765,760.33876,-89.783734,783.080200464264,42.416667,39.083333,80.3530823453078,15.7346410141573,10.4061222516539,0.0307572344161627
"1672",1983,"193",41.358343,-70.596556,41.37313,-70.21969,726.06329,-159.07173,821.753900608796,43.75,39.466667,72.944794429517,14.9416875310851,9.97087790263837,0.0364696052007397
